index,en_date,en_title,en_link_1,en_desc_1,en_link_2,en_desc_2,tc_date,tc_title,tc_link_1,tc_desc_1,tc_link_2,tc_desc_2,sc_date,sc_title,sc_link_1,sc_desc_1,sc_link_2,sc_desc_2
117,28 June 2016,Government’s Follow-up Actions regarding Insufficient Provision of Public Columbarium Niches,,,https://web.archive.org/web/20190717145149/http://ofomb.ombudsman.hk/abc/files/DI399_ES_EN-28_6_2016.pdf,Summary (PDF),2016年6月,政府就公營骨灰龕供應不足的跟進,https://web.archive.org/web/20220812161237/http://ofomb.ombudsman.hk/abc/files/DI399_full_TC-28_6_2016_0.pdf,全文 (PDF),https://web.archive.org/web/20220812160540/http://ofomb.ombudsman.hk/abc/files/DI_399_TC_28_6_2016.pdf,摘要 (PDF),2016年6月,政府就公营骨灰龛供应不足的跟进,https://web.archive.org/web/20221115051149/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI399_full_SC-28_6_2016_0.pdf,全文 (PDF),https://web.archive.org/web/20221115053000/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI_399_SC_28_6_2016.pdf,摘要 (PDF)
116,June 2016,Marine Department’s Follow-up Mechanism on Recommendations Made in Marine Incident Investigation Reports,,,https://web.archive.org/web/20190717143114/http://ofomb.ombudsman.hk/abc/files/Annex_1_E-14_6_2016.pdf,Summary (PDF),2016年6月,海事處對海上事故調查報告所作建議的跟進機制,https://web.archive.org/web/20190717055150/http://ofomb.ombudsman.hk/abc/files/DI334_full_TC-14_6_2016.pdf,全文 (PDF),https://web.archive.org/web/20220812161325/http://ofomb.ombudsman.hk/abc/files/Annex_1_TC-14_6_2016.pdf,摘要 (PDF),2016年6月,海事处对海上事故调查报告所作建议的跟进机制,https://web.archive.org/web/20211202215205/http://ofomb.ombudsman.hk/abc/files/DI334_full_SC-14_6_2016.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_1_SC-14_6_2016.pdf,摘要 (PDF)
115,June 2016,Government’s Tree Management Regime and Practices,,,https://web.archive.org/web/20190717143434/http://ofomb.ombudsman.hk/abc/files/Annex_2_E-14_6_2016.pdf,Summary (PDF),2016年6月,政府的樹木管理制度及工作,https://web.archive.org/web/20190717143611/http://ofomb.ombudsman.hk/abc/files/DI310_TC-14_6_2016.pdf,全文 (PDF),https://web.archive.org/web/20220807224432/http://ofomb.ombudsman.hk/abc/files/Annex_2_TC-14_6_2016.pdf,摘要 (PDF),2016年6月,政府的树木管理制度及工作,https://web.archive.org/web/20211202221903/http://ofomb.ombudsman.hk/abc/files/DI310_SC-14_6_2016.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_2_SC-14_6_2016.pdf,摘要 (PDF)
114,June 2016,Government’s Handling of Four Stonewall Trees along Bonham Road,,,https://web.archive.org/web/20190717144827/http://ofomb.ombudsman.hk/abc/files/Annex_3_E-14_6_2016_r.pdf,Summary (PDF),2016年6月,政府對於般咸道四棵石牆樹的處理,https://web.archive.org/web/20190717144905/http://ofomb.ombudsman.hk/abc/files/DI401_full_TC-14_6_2016_2.pdf,全文 (PDF),https://web.archive.org/web/20220812160334/http://ofomb.ombudsman.hk/abc/files/Annex_3_TC-14_6_2016.pdf,摘要 (PDF),2016年6月,政府对于般咸道四棵石墙树的处理,https://web.archive.org/web/20221115053429/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI401_full_SC-14_6_2016_0.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_3_SC-14_6_2016.pdf,摘要 (PDF)
113,March 2016,Home Affairs Department’s Management of Booking and Use of Facilities of Community Halls and Community Centres,https://web.archive.org/web/20190717143509/http://ofomb.ombudsman.hk/abc/files/DI400_full_E-23_3_2016.pdf,Report (PDF),,,2016年3月,民政事務總署對社區會堂／社區中心設施租用的管理,https://web.archive.org/web/20220812154846/http://ofomb.ombudsman.hk/abc/files/DI400_full_TC-23_3_2016.pdf,全文 (PDF),,,2016年3月,民政事务总署对社区会堂／社区中心设施租用的管理,https://web.archive.org/web/20221115052302/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI400_full_SC-23_3_2016_0.pdf,全文 (PDF),,
112,March 2016,Problems Relating to Enforcement of Fire Safety (Buildings) Ordinance,,,https://web.archive.org/web/20190717143932/http://ofomb.ombudsman.hk/abc/files/DI380_summary_E-23_3_2016.pdf,Summary (PDF),2016年3月,執行《消防安全（ 建築物） 條例》的問題,https://web.archive.org/web/20190717145538/http://ofomb.ombudsman.hk/abc/files/DI380_full_TC-23_3_2016.pdf,全文 (PDF),https://web.archive.org/web/20220812155158/http://ofomb.ombudsman.hk/abc/files/DI380_summary_TC-23_3_2016.pdf,摘要 (PDF),2016年3月,执行《消防安全（ 建筑物） 条例》的问题,https://web.archive.org/web/20221115055952/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI380_full_SC-23_3_2016_1.pdf,全文 (PDF),https://web.archive.org/web/20221115051932/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI380_summary_SC-23_3_2016.pdf,摘要 (PDF)
111,28 January 2016,Government’s Implementation of Strengthened Control of Exhaust Emissions from Petrol and LPG Vehicles,,,https://web.archive.org/web/20190717145618/http://ofomb.ombudsman.hk/abc/files/Annex_1_E-28_1_2016.pdf,Summary (PDF),2016年1月28日,政府實施汽油及石油氣車輛廢氣排放新管制措施的安排,https://web.archive.org/web/20190717055201/http://ofomb.ombudsman.hk/abc/files/DI376_full_TC-28_1_2016_3.pdf,全文 (PDF),https://web.archive.org/web/20220812154631/http://ofomb.ombudsman.hk/abc/files/Annex_1_TC-28_1_2016.pdf,摘要 (PDF),2016年1月28日,政府实施汽油及石油气车辆废气排放新管制措施的安排,https://web.archive.org/web/20221115054731/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI376_full_SC-28_1_2016_2.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_1_SC-28_1_2016.pdf,摘要 (PDF)
110,December 2015,Method of Calculation of Waiting Time for Public Rental Housing and Release of Information,,,https://web.archive.org/web/20190717145114/http://ofomb.ombudsman.hk/abc/files/Annex_1_E_1.pdf,Summary (PDF),2015年12月,公屋輪候時間的計算方法及資訊發放,https://web.archive.org/web/20151223175551/http://ofomb.ombudsman.hk/abc/files/DI374_full_TC-10_12_2015_0.pdf,全文 (PDF),https://web.archive.org/web/20220812183325/https://ofomb.ombudsman.hk/abc/files/Annex_1_TC_0.pdf,摘要 (PDF),2015年12月,公屋轮候时间的计算方法及信息发放,https://web.archive.org/web/20221115054257/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI374_full_SC-10_12_2015_0.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_1_SC_1.pdf,摘要 (PDF)
109,December 2015,Management of Permitted Burial Grounds,,,https://web.archive.org/web/20180417181525/http://ofomb.ombudsman.hk/abc/files/Annex_2_E_2.pdf,Summary (PDF),2015年12月,政府對「認可殯葬區」的管理,https://web.archive.org/web/20190717055136/http://ofomb.ombudsman.hk/abc/files/DI248_full_TC-10_12_2015_0.pdf,全文 (PDF),https://web.archive.org/web/20220414185435/http://ofomb.ombudsman.hk/abc/files/Annex_2_C_0.pdf,摘要 (PDF),2015年12月,政府对「认可殡葬区」的管理,https://web.archive.org/web/20221115054241/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI248_full_SC-10_12_2015.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_2_SC_2.pdf,摘要 (PDF)
108,August 2015,Water Supplies Department’s Mechanism for Handling Leaks of Private Water Pipes,,,https://web.archive.org/web/20190717142849/http://ofomb.ombudsman.hk/abc/files/Annex_1_E_0.pdf,Summary (PDF),2015年8月,水務署處理私人水管滲漏的機制,https://web.archive.org/web/20190717142905/http://ofomb.ombudsman.hk/abc/files/DI364_full_TC-20_8_2015.pdf,全文 (PDF),https://web.archive.org/web/20220812180227/https://ofomb.ombudsman.hk/abc/files/Annex_1_TC.pdf,摘要 (PDF),2015年8月,水务署处理私人水管渗漏的机制,https://web.archive.org/web/20211202211859/http://ofomb.ombudsman.hk/abc/files/DI364_full_SC-20_8_2015.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_1_SC_0.pdf,摘要 (PDF)
107,August 2015,Regulation of Fire Safety Measures for New Territories Exempted Houses,,,https://web.archive.org/web/20170517125920/http://ofomb.ombudsman.hk/abc/files/Annex_2_E_1.pdf,Summary (PDF),2015年8月,政府對新界村屋的消防安全措施的規管,https://web.archive.org/web/20190717142900/http://ofomb.ombudsman.hk/abc/files/DI342_full_TC-20_8_2015.pdf,全文 (PDF),https://web.archive.org/web/20170516200054/http://ofomb.ombudsman.hk/abc/files/Annex_2_TC_0.pdf,摘要 (PDF),2015年8月,政府对新界村屋的消防安全措施的规管,https://web.archive.org/web/20221115051611/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI342_full_SC-20_8_2015.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_2_SC_1.pdf,摘要 (PDF)
106,May 2015,Rating and Valuation Department’s Regulation of Display of Building Numbers,,,https://web.archive.org/web/20190717143736/http://ofomb.ombudsman.hk/abc/files/Annex_1_E.pdf,Summary (PDF),2015年5月,差餉物業估價署對樓宇標示門牌號數的規管,https://web.archive.org/web/20190717055155/http://ofomb.ombudsman.hk/abc/files/DI367_full_TC-28_5_2015.pdf,全文 (PDF),https://web.archive.org/web/20220812155955/http://ofomb.ombudsman.hk/abc/files/Annex_1__TC.pdf,摘要 (PDF),2015年5月,差饷物业估价署对楼宇标示门牌号数的规管,https://web.archive.org/web/20211202224914/http://ofomb.ombudsman.hk/abc/files/DI367_full_SC-28_5_2015.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_1__SC.pdf,摘要 (PDF)
105,March 2015,Safety Regulation of Eco-friendly Refrigerants,,,https://web.archive.org/web/20190717142854/http://ofomb.ombudsman.hk/abc/files/Annex_2_E_0.pdf,Summary (PDF),2015年3月,環保雪種的安全規管,https://web.archive.org/web/20190717143929/http://ofomb.ombudsman.hk/abc/files/DI320_full_TC-28_5_2015.pdf,全文 (PDF),https://web.archive.org/web/20220812154908/http://ofomb.ombudsman.hk/abc/files/Annex_2_TC.pdf,摘要 (PDF),2015年3月,环保雪种的安全规管,https://web.archive.org/web/20211202222504/http://ofomb.ombudsman.hk/abc/files/DI320_full_SC-28_5_2015.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_2_SC_0.pdf,摘要 (PDF)
104,March 2015,Procedures for Approval of Loan Applications and Recovery of Debts under the Non-means-tested Loan Scheme,,,https://web.archive.org/web/20190717145300/http://ofomb.ombudsman.hk/abc/files/Annex_1_E-24_3_2015.pdf,Summary (PDF),2015年3月,「免入息審查貸款計劃」之審批申請及追討欠款程序,https://web.archive.org/web/20190717143454/http://ofomb.ombudsman.hk/abc/files/DI305_full_TC-24_3_2015.pdf,全文 (PDF),https://web.archive.org/web/20220812155545/http://ofomb.ombudsman.hk/abc/files/Annex_1_TC-24_3_2015.pdf,摘要 (PDF),2015年3月,「免入息审查贷款计划」之审批申请及追讨欠款程序,https://web.archive.org/web/20211202224344/http://ofomb.ombudsman.hk/abc/files/DI305_full_SC-24_3_2015.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_1_SC_-_24_3_2015.pdf,摘要 (PDF)
103,March 2015,Education Bureau’s Non-disclosure of Teachers’ Registration Status,,,https://web.archive.org/web/20190717143913/http://ofomb.ombudsman.hk/abc/files/Annex_2_E-24_3_2015.pdf,Summary (PDF),2015年3月,教育局拒絕提供教師註冊資料的問題,https://web.archive.org/web/20190717145533/http://ofomb.ombudsman.hk/abc/files/DI365_full_TC-24_3_2015.pdf,全文 (PDF),https://web.archive.org/web/20220812154605/http://ofomb.ombudsman.hk/abc/files/Annex_2_TC-24_3_2015.pdf,摘要 (PDF),2015年3月,教育局拒绝提供教师注册数据的问题,https://web.archive.org/web/20211202224729/http://ofomb.ombudsman.hk/abc/files/DI365_full_SC-24_3_2015.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_2_SC-24_3_2015.pdf,摘要 (PDF)
102,January 2015,Mechanisms Used to Review and Monitor Eligibility of Existing Tenants in Subsidised Public Housing,,,https://web.archive.org/web/20190717055445/http://ofomb.ombudsman.hk/abc/files/Annex1_E-27_1_2015.pdf,Summary (PDF),2015年1月,對公營房屋現有租戶居住資格的審查和監察機制,https://web.archive.org/web/20150501081441/http://ofomb.ombudsman.hk/abc/files/DI331_full_TC-27_1_2015.pdf,全文 (PDF),https://web.archive.org/web/20220812154904/http://ofomb.ombudsman.hk/abc/files/Annex_1_TC-27_1_2015.pdf,摘要 (PDF),2015年1月,对公营房屋现有租户居住资格的审查和监察机制,https://web.archive.org/web/20211202210606/http://ofomb.ombudsman.hk/abc/files/DI331_full_SC-27_1_2015.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/Annex_1_SC.pdf,摘要 (PDF)
101,October 2014,Government’s Regulation of Guesthouses,https://web.archive.org/web/20190717145634/http://ofomb.ombudsman.hk/abc/files/DI354_full_E-13_10_2014.pdf,Report (PDF),https://web.archive.org/web/20190717143852/http://ofomb.ombudsman.hk/abc/files/14-15_The_Government_s_Regulation_of_Guesthouses.pdf,Summary (PDF),2014年10月,政府對旅館業的規管,https://web.archive.org/web/20220812173518/http://ofomb.ombudsman.hk/abc/files/DI354_full_TC-13_10_2014.pdf,全文 (PDF),https://web.archive.org/web/20220812163626/http://ofomb.ombudsman.hk/abc/files/14-15_.pdf,摘要 (PDF),2014年10月,政府对旅馆业的规管,https://web.archive.org/web/20211202223207/http://ofomb.ombudsman.hk/abc/files/DI354_full_SC-13_10_2014.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/14-15__0.pdf,摘要 (PDF)
100,June 2014,Regulatory Measures and Enforcement Actions against Street Obstruction by Shops,,,https://web.archive.org/web/20190717145527/http://ofomb.ombudsman.hk/abc/files/DI236_Ex_Sum_E-26_6_2014.pdf,Summary (PDF),2014年6月,政府當局對店舖阻街的規管及執法行動,https://web.archive.org/web/20171215210354/http://ofomb.ombudsman.hk/abc/files/DI236_full_TC-26_6_2014.pdf,全文 (PDF),https://web.archive.org/web/20220812155224/http://ofomb.ombudsman.hk/abc/files/DI236_Ex_Sum_TC-26_6_2014.pdf,摘要 (PDF),2014年6月,政府当局对店铺阻街的规管及执法行动,https://web.archive.org/web/20211202213228/http://ofomb.ombudsman.hk/abc/files/DI236_full_SC-26_6_2014.pdf,全文 (PDF),https://web.archive.org/web/20221115053019/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI236_Ex_Sum_SC-26_6_2014.pdf,摘要 (PDF)
99,June 2014,Management and Release of Patient Records by Hospital Authority,https://web.archive.org/web/20190717143459/http://ofomb.ombudsman.hk/abc/files/DI308_full_E-26_6_2014.pdf,Report (PDF),https://web.archive.org/web/20190717055139/http://ofomb.ombudsman.hk/abc/files/DI308_Ex_Sum_E-26_6_2014.pdf,Summary (PDF),2014年6月,醫院管理局管理及提供病歷的機制,,,https://web.archive.org/web/20220812155238/http://ofomb.ombudsman.hk/abc/files/DI308_Ex_Sum_TC-26_6_2014.pdf,摘要 (PDF),2014年6月,医院管理局管理及提供病历的机制,,,https://web.archive.org/web/20211202223834/http://ofomb.ombudsman.hk/abc/files/DI308_Ex_Sum_SC-26_6_2014.pdf,摘要 (PDF)
98,March 2014,The Access to Information Regime in Hong Kong (Supplementary information posted on 17 April 2014),https://web.archive.org/web/20190717145403/http://ofomb.ombudsman.hk/abc/files/DI238_full_E-20_3_2014_with_Appendix_1.pdf,Report (PDF),https://web.archive.org/web/20190717145134/http://ofomb.ombudsman.hk/abc/files/DI238_Ex_Sum_E-20_3_2014.pdf,Summary (PDF),2014年3月,香港的公開資料制度（補充資料於二Ｏ一四年四月二十八日上載）,https://web.archive.org/web/20220812154917/http://ofomb.ombudsman.hk/abc/files/DI238_full_TC-20_3_2014_with_Appendix_1.pdf,全文 (PDF),https://web.archive.org/web/20220812154819/http://ofomb.ombudsman.hk/abc/files/DI238_Ex_Sum_TC-20_3_2014.pdf,摘要 (PDF),2014年3月,香港的公开资料制度（补充资料于二Ｏ一四年四月二十八日上载）,https://web.archive.org/web/20221115054054/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI238_full_SC-20_3_2014_with_Appendix_1.pdf,全文 (PDF),https://web.archive.org/web/20221115054617/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI238_Ex_Sum_SC-20_3_2014.pdf,摘要 (PDF)
97,March 2014,Public Records Management in Hong Kong (Supplementary information posted on 17 April 2014),https://web.archive.org/web/20190717145306/http://ofomb.ombudsman.hk/abc/files/DI246_full_E-20_3_2014_with_Appendix_1.pdf,Report (PDF),https://web.archive.org/web/20190717143029/http://ofomb.ombudsman.hk/abc/files/DI246_Ex_Sum_E-20_3_2014.pdf,Summary (PDF),2014年3月,香港的公共檔案管理（補充資料於二Ｏ一四年四月二十八日上載）,https://web.archive.org/web/20220812160445/http://ofomb.ombudsman.hk/abc/files/DI246_full_TC-20_3_2014_with_Appendix_1.pdf,全文 (PDF),https://web.archive.org/web/20220812162354/http://ofomb.ombudsman.hk/abc/files/DI246_Ex_Sum_TC-20_3_2014.pdf,摘要 (PDF),2014年3月,香港的公共档案管理（补充资料于二Ｏ一四年四月二十八日上载）,https://web.archive.org/web/20221115052322/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI246_full_SC-20_3_2014_with_Appendix_1.pdf,全文 (PDF),https://web.archive.org/web/20221115054424/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI246_Ex_Sum_SC-20_3_2014.pdf,摘要 (PDF)
96,January 2014,“Special Procedures” of Buildings Department for Handling UBW Cases Involving Celebrities,https://web.archive.org/web/20190717143923/http://ofomb.ombudsman.hk/abc/files/DI316_full_E-2014_1_23_0.pdf,Report (PDF),https://web.archive.org/web/20190717143535/http://ofomb.ombudsman.hk/abc/files/13-14_Special_Procedures_of_Buildings_Department_for_Handling_Unauthorised_Building_Works_Cases_Involving_Celebrities.pdf,Summary (PDF),2014年1月,屋宇署處理涉及知名人士的僭建個案之「特別程序」,https://web.archive.org/web/20220812162539/http://ofomb.ombudsman.hk/abc/files/DI316_full_C-2014_1_23.pdf,全文 (PDF),https://web.archive.org/web/20220812181419/https://ofomb.ombudsman.hk/abc/files/13-14_.pdf,摘要 (PDF),2014年1月,屋宇署处理涉及知名人士的僭建个案之「特别程序」,https://web.archive.org/web/20221115051025/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI316_full_SC-2014_1_23.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/13-14__0.pdf,摘要 (PDF)
95,January 2014,Mechanism of Transport Department for Monitoring the Frequencies of Franchised Bus Services,,,https://web.archive.org/web/20190717143605/http://ofomb.ombudsman.hk/abc/files/DI254_Ex_Sum_E_-_2014_1_23.pdf,Summary (PDF),2014年1月,運輸署對專營巴士行車班次的監察機制,https://web.archive.org/web/20190717145630/http://ofomb.ombudsman.hk/abc/files/DI254_full_TC.pdf,全文 (PDF),https://web.archive.org/web/20220812161339/http://ofomb.ombudsman.hk/abc/files/DI254_Ex_Sum_TC_-_2014_1_23.pdf,摘要 (PDF),2014年1月,运输署对专营巴士行车班次的监察机制,https://web.archive.org/web/20221115051522/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI254_full_SC.pdf,全文 (PDF),https://web.archive.org/web/20221115050921/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI254_Ex_Sum_SC_-_2014_1_23.pdf,摘要 (PDF)
94,October 2013,Control of Healthcare Professions Not Subject to Statutory Regulation,https://web.archive.org/web/20190717145316/http://ofomb.ombudsman.hk/abc/files/DI278_full_E-2013_10_24.pdf,Report (PDF),https://web.archive.org/web/20190717145310/http://ofomb.ombudsman.hk/abc/files/DI278_Ex_Sum_E-2013_10_24.pdf,Summary (PDF),2013年10月,政府當局如何監管不受法定規管的醫護專業,,,https://web.archive.org/web/20220812163933/http://ofomb.ombudsman.hk/abc/files/DI278_Ex_Sum_TC-2013_10_24.pdf,摘要 (PDF),2013年10月,政府当局如何监管不受法定规管的医护专业,,,https://web.archive.org/web/20221115051551/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI278_Ex_Sum_SC-2013_10_24.pdf,摘要 (PDF)
93,October 2013,Regulation of Sale of Chilled Meat,,,https://web.archive.org/web/20190717143837/http://ofomb.ombudsman.hk/abc/files/DI304_Ex_Sum_E-2013_10_24.pdf,Summary (PDF),2013年10月,政府當局對店舖售賣冰鮮肉類的規管,https://web.archive.org/web/20201120145558/https://ofomb.ombudsman.hk/abc/files/DI304_full_TC-2013_10_24.pdf,全文 (PDF),https://web.archive.org/web/20220812155446/http://ofomb.ombudsman.hk/abc/files/DI304_Ex_Sum_TC-2013_10_24.pdf,摘要 (PDF),2013年10月,政府当局对店铺售卖冰鲜肉类的规管,https://web.archive.org/web/20201120145558/https://ofomb.ombudsman.hk/abc/files/DI304_full_TC-2013_10_24.pdf,全文 (PDF),https://web.archive.org/web/20221115055037/https://www.ombudsman.hk/wp-content/uploads/2022/07/DI304_Ex_Sum_SC-2013_10_24.pdf,摘要 (PDF)
92,March 2013,Regulatory Measures and Enforcement Actions against Illegal Extension of Business Area by Restaurants,,,https://web.archive.org/web/20190717143821/http://ofomb.ombudsman.hk/abc/files/2013_03_01_0.pdf,Summary (PDF),2013年3月,政府當局對食肆違例擴展營業範圍的規管及執法行動,https://web.archive.org/web/20201119053128/https://ofomb.ombudsman.hk/abc/files/DI231.pdf,全文 (PDF),https://web.archive.org/web/20220812155519/http://ofomb.ombudsman.hk/abc/files/2013_03_01_1__0.pdf,摘要 (PDF),2013年3月,政府当局对食肆违例扩展营业范围的规管及执法行动,https://ofomb.ombudsman.hk/abc/files/2013_03_01_2__0.pdf,摘要 (PDF),,
91,March 2013,Recovery of Mortgage Default Debts,https://web.archive.org/web/20190717144844/http://ofomb.ombudsman.hk/abc/files/DI274.pdf,Report (PDF),https://web.archive.org/web/20190717143752/http://ofomb.ombudsman.hk/abc/files/12-13_Recovery_of_Mortgage_Default_Debts.pdf,Summary (PDF),2013年3月,追討未償還按揭貸款,,,https://web.archive.org/web/20220812155310/http://ofomb.ombudsman.hk/abc/files/12-13_.pdf,摘要 (PDF),2013年3月,追讨未偿还按揭贷款,,,https://ofomb.ombudsman.hk/abc/files/12-13__0.pdf,摘要 (PDF)
90,January 2013,"Conveyance of Patients by Ambulance to ""Area Hospitals"" ",,,https://web.archive.org/web/20190717145341/http://ofomb.ombudsman.hk/abc/files/2013_01_01_2.pdf,Summary (PDF),2013年1月,救護車載送傷病者往「屬區醫院」,https://web.archive.org/web/20190717143918/http://ofomb.ombudsman.hk/abc/files/DI243.pdf,全文 (PDF),https://web.archive.org/web/20220812155243/http://ofomb.ombudsman.hk/abc/files/2013_01_01_1__2.pdf,摘要 (PDF),2013年1月,救护车载送伤病者往「属区医院」,https://web.archive.org/web/20190717143918/http://ofomb.ombudsman.hk/abc/files/DI243.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/2013_01_01_2__1.pdf,摘要 (PDF)
89,September 2012,Administration of Government Policy on Private Recreational Leases,,,https://web.archive.org/web/20190717145608/http://ofomb.ombudsman.hk/abc/files/2012_09_02_0.pdf,Summary (PDF),2012年9月,「私人遊樂場地契約」政策之執行,https://web.archive.org/web/20190717142716/http://ofomb.ombudsman.hk/abc/files/DI269.pdf,全文 (PDF),https://web.archive.org/web/20220812155252/http://ofomb.ombudsman.hk/abc/files/2012_09_02.pdf,摘要 (PDF),2012年9月,「私人游乐场地契约」政策之执行,https://web.archive.org/web/20190717142716/http://ofomb.ombudsman.hk/abc/files/DI269.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/2012_09_02_1_.pdf,摘要 (PDF)
88,September 2012,Booking and Use of Sports Facilities of Leisure and Cultural Services Department,,,https://web.archive.org/web/20190717143105/http://ofomb.ombudsman.hk/abc/files/2012_09_01_0.pdf,Summary (PDF),2012年9月,康樂及文化事務署體育設施的預訂和使用,https://web.archive.org/web/20190717145022/http://ofomb.ombudsman.hk/abc/files/DI221.pdf,全文 (PDF),https://web.archive.org/web/20220812162404/http://ofomb.ombudsman.hk/abc/files/2012_09_01.pdf,摘要 (PDF),2012年9月,康乐及文化事务署体育设施的预订和使用,https://web.archive.org/web/20190717145022/http://ofomb.ombudsman.hk/abc/files/DI221.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/2012_09_01_1_.pdf,摘要 (PDF)
87,May 2012,Effectiveness of Administration of Temporary Closure of Metered Parking Spaces during Road Works carried out by Public Utilities,https://web.archive.org/web/20201121014636/https://ofomb.ombudsman.hk/abc/files/DI223.pdf,Report (PDF),https://web.archive.org/web/20190717143902/http://ofomb.ombudsman.hk/abc/files/2012_05_02.pdf,Summary (PDF),2012年5月,當局在公用事業機構進行道路工程期間臨時關閉設有收費錶的停車位的行政安排是否有效,,,https://web.archive.org/web/20220812163144/http://ofomb.ombudsman.hk/abc/files/2012_05_02_1_.pdf,摘要 (PDF),2012年5月,当局在公用事业机构进行道路工程期间临时关闭设有收费表的停车位的行政安排是否有效,,,https://ofomb.ombudsman.hk/abc/files/2012_05_02_2_.pdf,摘要 (PDF)
86,March 2012,Granting of Short Term Tenancies at Nominal Rent,,,https://web.archive.org/web/20190717143731/http://ofomb.ombudsman.hk/abc/files/2012_05_01_0.pdf,Summary (PDF),2012年3月,政府以象徵式租金批出短期租約,https://web.archive.org/web/20190717145124/http://ofomb.ombudsman.hk/abc/files/DI219.pdf,全文 (PDF),https://web.archive.org/web/20220812155857/http://ofomb.ombudsman.hk/abc/files/2012_05_01_1__0.pdf,摘要 (PDF),2012年3月,政府以象征式租金批出短期租约,https://web.archive.org/web/20190717145124/http://ofomb.ombudsman.hk/abc/files/DI219.pdf,全文 (PDF),https://ofomb.ombudsman.hk/abc/files/2012_05_01_2__0.pdf,摘要 (PDF)
85,March 2012,Mechanism for Monitoring Private Residential Care Homes for the Elderly,https://web.archive.org/web/20190717143440/http://ofomb.ombudsman.hk/abc/files/DI147.pdf,Report (PDF),https://web.archive.org/web/20190717143747/http://ofomb.ombudsman.hk/abc/files/11-12_Mechanism_for_Monitoring_of_Private_Residential_Care_Homes_for_the_Elderly.pdf,Summary (PDF),2012年3月,當局對私營安老院的監管機制,,,https://web.archive.org/web/20220812154439/http://ofomb.ombudsman.hk/abc/files/11-12_.pdf,摘要 (PDF),2012年3月,当局对私营安老院的监管机制,,,https://ofomb.ombudsman.hk/abc/files/11-12__0.pdf,摘要 (PDF)
84,February 2012,Special Education Services for Students with Moderate to Severe Emotional and Behavioural Difficulties,,,https://web.archive.org/web/20190717145102/http://ofomb.ombudsman.hk/abc/files/2012_02_01_0.pdf,Summary (PDF),2012年2月,當局為「有中度至嚴重情緒及行為問題」的學生提供的特殊教育服務,https://web.archive.org/web/20220307204153/http://ofomb.ombudsman.hk/abc/files/DI216.pdf,全文 (PDF),https://web.archive.org/web/20220812161345/http://ofomb.ombudsman.hk/abc/files/2012_02_01_1__0.pdf,摘要 (PDF),2012年2月,当局为「有中度至严重情绪及行为问题」的学生提供的特殊教育服务,https://ofomb.ombudsman.hk/abc/files/2012_02_01_2__0.pdf,摘要 (PDF),,
